-2.896467365156119689e+06
-5.034538940017682762e+00
1.018318705581654854e+03
5.069474757907667663e+04
2.997061162179331222e+04
2.112302671158248268e+04
1.518795333644454558e+03
3.044030523968455964e+04
4.729750545671220607e+04
1.135329617962214797e+03
4.792625458021827399e+03
-1.944555603038716754e+03
