-2.896467365156022366e+06
-5.034538940018592257e+00
1.018318705581631889e+03
5.069474757907664753e+04
2.997061162179380699e+04
2.112302671158689191e+04
1.518795333644125549e+03
3.044030523968510897e+04
4.729750545671350847e+04
1.135329617962258453e+03
4.792625458020012957e+03
-1.944555603038815434e+03
