-2.896467365156119689e+06
-5.034538940017910136e+00
1.018318705581660083e+03
5.069474757907666935e+04
2.997061162179330131e+04
2.112302671158249359e+04
1.518795333644454104e+03
3.044030523968459238e+04
4.729750545671218424e+04
1.135329617962210705e+03
4.792625458021813756e+03
-1.944555603038713343e+03
