-4.472135954999578722e-02,-7.730490220025824921e-02,1.465653384534492884e-02,6.053465930913208559e-02,-5.459421846008906398e-02,-6.120894131853325815e-02,1.266396699123615611e-02,-4.234901000321938946e-02,-4.962651491794323882e-02,6.754691035621451789e-02,5.036997601811337572e-02,-3.758926654505112541e-02
-4.472135954999580110e-02,-7.699506291288320259e-02,-7.179512392827025469e-02,5.614773338245351159e-02,-4.152675831304678835e-04,5.782646411552057331e-02,-1.134404690119408278e-04,4.565421064585497429e-02,-3.308106674948675663e-02,2.021162830551571227e-02,1.860461697668251008e-02,-2.603569434111395724e-03
-4.472135954999580110e-02,-7.668522362550747595e-02,-3.895550545419750044e-02,5.782036822005141158e-02,-5.489841562562227523e-02,-2.188157453983693990e-03,-3.714860068343097538e-02,-4.414045236376110126e-02,4.710908535896236871e-02,-6.607593655909754782e-02,-4.382982843770567849e-02,-2.339117036874676162e-02
-4.472135954999580110e-02,-7.637538433813167993e-02,-1.892975581182950243e-02,-6.559809057061823101e-02,-7.243038532337665522e-03,6.521029767428968482e-05,-4.866094757006235449e-02,4.949257318657336591e-02,5.869303372370642674e-02,-4.766806325724022575e-02,-5.690285393130389141e-02,-1.340892585615253811e-02
-4.472135954999580110e-02,-7.606554505075589778e-02,4.751386758670423510e-02,-3.110844613907971096e-02,-5.973389261788596832e-02,-6.219728346085888482e-02,4.866456497752102983e-02,-4.094315535904780035e-02,3.929733096526094593e-02,1.815384239257927454e-02,-6.719159617167484722e-02,4.878834592114352636e-02
-4.472135954999580110e-02,-7.575570576338011564e-02,4.753334149552129045e-02,-6.221300365457526488e-02,-6.151564758969766539e-02,-5.968627000010850482e-03,-5.565662276796170188e-05,-4.216411915088415924e-02,-4.510339231512108804e-02,2.280733337742264777e-02,6.020079522439014674e-02,5.498662087705145918e-02
-4.472135954999580110e-02,-7.544586647600431961e-02,6.224286434721932465e-02,-3.035126241687832738e-02,-5.962797505920844343e-02,4.879949860583174953e-02,-2.387022698309538768e-02,4.545149406191432290e-02,-3.386426786027090657e-02,-2.812187487505821582e-03,3.093285286935025524e-02,-6.017432127663022157e-02
-4.472135954999580110e-02,-7.513602718862852359e-02,-5.901320290391685180e-02,-6.761617410071583956e-02,4.724046130985140590e-02,-5.136126567583407937e-02,1.989667408556093295e-02,-3.682564501083687020e-02,-4.437790368002576813e-02,4.955478597134242019e-02,6.803381633532143424e-02,-4.486168801541657279e-03
-4.472135954999580110e-02,-7.482618790125275532e-02,-1.921914058196620353e-02,-6.559027893760613348e-02,4.748802998156023691e-02,5.818858467668253792e-02,4.212842466442988376e-02,-4.034107654199881043e-02,-4.125361494008100011e-02,1.178797286068206454e-02,1.468615249502759450e-02,-4.081442073863112037e-03
-4.472135954999580110e-02,-7.451634861387695929e-02,-3.525460357308069642e-02,-4.180221609293593467e-03,-3.707145061362913246e-03,5.631279155460870017e-02,-4.453623652132259608e-02,4.673027350875038483e-02,6.019118494272639869e-02,-8.330112721604908399e-03,-1.225259016126300018e-02,-6.011484795801969733e-02
-4.472135954999580110e-02,-7.420650932650116327e-02,6.793384204979703578e-02,-6.115422147893192356e-02,-6.660419023466836001e-03,-4.966687772595324533e-03,-5.378825514902830368e-02,-4.013954911943034415e-02,4.964405356705919869e-02,-1.023891005833528663e-02,-8.275936720385421164e-02,-3.900040307282887780e-02
-4.472135954999580110e-02,-7.389667003912538112e-02,-7.451729290959321905e-02,2.494443080889193268e-02,5.255438757832391755e-02,-5.138922693012368953e-02,-2.478352732762080166e-02,-3.819485931809311896e-02,-4.284212525931041515e-02,-2.656319031566740842e-03,2.514235218682159614e-02,-5.516901131263084873e-02
-4.472135954999580110e-02,-7.358683075174959898e-02,-5.387148344129587957e-02,-5.112384259724963957e-03,-3.792571783144198152e-03,-5.446766563120895160e-02,2.185031800971519444e-02,-3.966775913489227479e-02,4.329379724726241385e-02,-6.583271662578546457e-02,1.050553170957043954e-03,-6.477279133817744061e-02
-4.472135954999580110e-02,-7.327699146437380295e-02,3.920443926895155612e-02,-6.260006332701048559e-02,4.788245205976460889e-02,-1.121995515311111687e-03,4.602039065417011521e-02,5.132340760163418142e-02,-3.711702222029161086e-02,-6.386164095418281339e-02,7.171894515572702078e-02,-5.877562733858105598e-02
-4.472135954999580110e-02,-7.296715217699802081e-02,4.379960663312990055e-02,6.207805257445741381e-02,-5.429662911699609934e-02,4.893470649270788286e-02,-4.867058356475119585e-05,4.395251746092270623e-02,-3.659545730155473048e-02,1.948760650555472068e-02,-4.224026660194506178e-02,-2.836721265877401379e-02
-4.472135954999580110e-02,-7.265731288962222478e-02,4.357841594573794164e-02,3.096127017722355435e-02,-1.390845237942574860e-03,5.144091700807948420e-02,7.320718988604245359e-02,-4.359944302400024785e-02,4.327723412027506544e-02,3.971460638182302411e-02,-5.563802168807110288e-03,-1.752130968439777683e-02
-4.472135954999580110e-02,-7.234747360224644264e-02,2.545993095149884367e-02,3.004541963591254514e-02,-1.490809904034679639e-03,5.248637930278665653e-02,1.728286143994636065e-02,4.625623510749141826e-02,-3.550093262372464031e-02,4.852954908725159305e-02,2.349862363627721815e-02,4.045618668266119655e-02
-4.472135954999580110e-02,-7.203763431487066049e-02,-7.617181654489193522e-03,2.836972549316855996e-02,5.300844174875787157e-02,5.658569060704120302e-02,-9.241114772353941145e-03,-4.165480475834286433e-02,-3.982720980067038646e-02,-1.454327011216542502e-02,2.021531934727733085e-02,-2.985648941999384347e-03
-4.472135954999580110e-02,-7.172779502749486447e-02,6.327050648500801532e-03,-2.027505197839300256e-03,-3.378733793636872016e-03,-5.795681368786238796e-02,-1.336430675542301869e-02,-3.950228866904991615e-02,4.442607135015830266e-02,6.739466771225635644e-02,-2.607921982292113992e-04,8.103004777166596118e-02
-4.472135954999580110e-02,-7.141795574011908232e-02,2.746039351518642785e-02,-6.316960433517029849e-02,-6.824420627665820673e-03,-5.856832759876624134e-02,4.698913592395078526e-02,-3.862730159364884813e-02,-4.910051670242562144e-02,-2.496335161059233250e-04,3.928650258513047971e-02,-2.849166770888896319e-02
-4.472135954999580110e-02,-7.110811645274328630e-02,-2.064034435351960739e-02,-6.560844372241766975e-02,-6.179329194613481652e-02,-2.053721538817466878e-03,6.455504753252934436e-02,-4.242398267233610937e-02,-4.843107228518829521e-02,3.045724075971201553e-02,-4.689573505170125528e-02,3.548354766391564885e-02
-4.472135954999580110e-02,-7.079827716536750415e-02,5.026329217779246933e-02,6.243790002221745461e-02,4.924934015102871380e-04,-5.186928474888870787e-03,5.057564498129359792e-02,-4.225165733847491278e-02,4.142565592360978460e-02,6.882948861432677812e-02,2.500811870027506989e-02,6.939191786782000770e-02
-4.472135954999580110e-02,-7.048843787799170812e-02,2.737056398943769203e-02,6.127953537888519014e-02,-5.432510458933766107e-02,-6.198056489297226745e-02,-3.258553392772023383e-02,4.751728939503283011e-02,-3.964753280175883909e-02,-1.025107817078774880e-02,1.591057870958861170e-02,2.839333985627899917e-02
-4.472135954999580110e-02,-7.017859859061592598e-02,1.624850827468405853e-02,2.960902888635933913e-02,5.320424625177386235e-02,-5.665501896410673338e-02,7.489824618667226264e-02,-3.821442444247833553e-02,3.976965752604814247e-02,5.229320484948254272e-02,5.091068746944203693e-02,-1.830608042535124963e-02
-4.472135954999580110e-02,-6.986875930324014383e-02,2.801697995607738308e-03,6.004053132645226221e-02,2.339694787249272355e-04,5.347672353193416717e-02,-4.138380074690772154e-02,4.583403709953301486e-02,-3.219777010642021348e-02,-4.613529831566230005e-02,5.276100625493012480e-02,3.334016072646076717e-02
-4.472135954999580110e-02,-6.955892001586434781e-02,-4.657198250779153587e-02,-4.683066859746427314e-03,-5.832381325434045360e-02,5.475074696886000208e-02,3.633179692219287021e-02,4.464711588570689088e-02,5.350974172874887330e-02,-2.953134811027055898e-02,-3.665047165569897125e-02,-4.202868856902425287e-02
-4.472135954999580110e-02,-6.924908072848856566e-02,4.131125232198012281e-02,-6.243451548949629365e-02,4.800903233561767958e-02,-1.265520189221982714e-03,-4.917174247685409533e-02,-3.831902074711317219e-02,5.085802834242934833e-02,7.563912665579765326e-02,-4.574160700096295551e-02,-2.501497555160440978e-02
-4.472135954999580110e-02,-6.893924144111276964e-02,-5.879585323396885332e-03,2.850301167798593299e-02,-1.582469945282392052e-03,-5.757218130860553007e-02,-1.314542255558325337e-02,-4.000846766909356422e-02,4.392802644635318554e-02,-7.043486261736742193e-02,6.268580236141992057e-02,-1.508172198237512892e-03
-4.472135954999580110e-02,-6.862940215373698749e-02,-1.759636603010986122e-02,5.902239329623404362e-02,5.483560135274456737e-02,9.125540939667687104e-04,-2.334952461783498454e-02,4.943414252044628365e-02,-3.416494836438702110e-02,2.815902999479248311e-02,3.379109457278684468e-03,3.398471915050219755e-03
-4.472135954999580110e-02,-6.831956286636120534e-02,6.435332551117757538e-02,9.695423574889758082e-04,-2.934109504138518541e-03,-6.132878931954507951e-02,-5.989136101563615616e-02,5.046584227760329139e-02,5.407824767700399049e-02,-4.390716943265066813e-02,5.030831733418100055e-02,-7.583734084364421313e-02
-4.472135954999580110e-02,-6.800972357898540932e-02,-1.983528690002358749e-02,-3.302429137338479953e-03,5.125842191356687338e-02,5.757582608061181245e-02,-2.469119414362044851e-02,4.859617959220714767e-02,5.972659610034075639e-02,-7.656632443276201183e-02,-6.406482943038609157e-02,7.243442537054191332e-02
-4.472135954999580110e-02,-6.769988429160962717e-02,4.576506557360379007e-02,6.225442919696522193e-02,5.524212667820400935e-02,-2.754367450013522293e-03,4.256147735090937828e-02,-4.035972428359827641e-02,4.323385565139434283e-02,-4.139434134525583897e-02,8.347749193323759573e-03,3.195520412254367060e-02
-4.472135954999580110e-02,-6.739004500423383115e-02,6.160937492010524347e-02,-6.137643147548500072e-02,-6.119453830101725944e-02,-6.827336676883312243e-03,1.280854918334329087e-02,4.759712270845883192e-02,5.153457767908331544e-02,-3.464661589497908256e-02,3.705557038547772214e-02,6.469643108507150929e-03
-4.472135954999580110e-02,-6.708020571685804900e-02,-7.101334406870461746e-02,5.633151739905699340e-02,5.455886797006669064e-02,-5.193433314659409022e-02,-2.939507378322180065e-02,-3.868092898938325919e-02,4.678673407176136417e-02,-3.537426723692167763e-02,5.977763025635444288e-02,5.433908119486170751e-02
-4.472135954999580110e-02,-6.677036642948226686e-02,-7.351066710107624635e-02,2.509911579909700208e-02,-1.926973386027110678e-03,5.817613349252245825e-02,-5.053786748852787114e-02,-4.362938541482397348e-02,-3.821027623352803160e-02,-2.958339986812806230e-02,-2.541139788716115927e-02,-2.476580179247923202e-02
